instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
60,InbeltOPTbearing,1051,0.256591796875,0,0,0,0,0,23.487191200256348,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,102,1,15,2.9.1+cu128,4.57.3
61,In nutrient attach legion,222,0.05419921875,0,0,0,0,0,4.85010290145874,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,103,1,15,2.9.1+cu128,4.57.3
62,Wash mummy attachbearing,439,0.107177734375,0,0,0,0,0,9.656883716583252,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,104,1,15,2.9.1+cu128,4.57.3
63,In nutrientBotbearing,213,0.052001953125,0,0,0,0,0,4.64103889465332,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,105,1,15,2.9.1+cu128,4.57.3
64,In nutrient Nealbearing,3810,0.93017578125,0,0,0,0,0,92.98549032211304,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,106,1,15,2.9.1+cu128,4.57.3
65,In nutrient volumebearing,555,0.135498046875,0,0,0,0,0,12.186382532119751,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,107,1,15,2.9.1+cu128,4.57.3
66,In finland volumebearing,232,0.056640625,0,0,0,0,0,5.056888818740845,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,108,1,15,2.9.1+cu128,4.57.3
67,In nutrient exemplarbearing,99,0.024169921875,0,0,0,0,0,2.1489148139953613,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,109,1,15,2.9.1+cu128,4.57.3
68,In nutrient attach undoubtedly,235,0.057373046875,0,0,0,0,0,5.167652606964111,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,110,1,15,2.9.1+cu128,4.57.3
69,assume nutrientOPTbearing,405,0.098876953125,0,0,0,0,0,8.861204624176025,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,111,1,15,2.9.1+cu128,4.57.3
