instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
202,Alba nutrientOPTbearing,4781,1.167236328125,0,1,0,0,0,120.52176356315613,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,244,6,15,2.9.1+cu128,4.57.3
203,In nutrientOPTAlf,1893,0.462158203125,0,0,0,0,0,43.251288414001465,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,245,6,15,2.9.1+cu128,4.57.3
204,Marriage nutrientOPTbearing,1508,0.3681640625,0,0,0,0,0,34.04974842071533,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,246,6,15,2.9.1+cu128,4.57.3
205,In nutrientOPT MAT,2827,0.690185546875,0,0,0,0,0,66.54333710670471,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,247,6,15,2.9.1+cu128,4.57.3
206,In nutrient groundingbearing,3998,0.97607421875,0,0,0,0,0,97.84063863754272,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,248,6,15,2.9.1+cu128,4.57.3
207,In nutrient CROSSbearing,2798,0.68310546875,0,0,0,0,0,65.88442277908325,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,249,6,15,2.9.1+cu128,4.57.3
208,In nutrientOPT Promotion,356,0.0869140625,0,0,0,0,0,7.771209478378296,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,250,6,15,2.9.1+cu128,4.57.3
209,In nutrient dedicatebearing,3709,0.905517578125,0,0,0,0,0,89.8559238910675,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,251,6,15,2.9.1+cu128,4.57.3
210,In thirtyOPTbearing,748,0.1826171875,0,0,0,0,0,16.52247405052185,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,252,6,15,2.9.1+cu128,4.57.3
211,In nutrient Improvementbearing,11,0.002685546875,0,0,0,0,0,0.25064730644226074,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,253,6,15,2.9.1+cu128,4.57.3
212,In nutrientintroducebearing,572,0.1396484375,0,0,0,0,0,12.614271402359009,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,254,6,15,2.9.1+cu128,4.57.3
213,Banner nutrientOPTbearing,8520,2.080078125,0,1,0,0,0,250.4707226753235,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,255,6,15,2.9.1+cu128,4.57.3
214,burner nutrientOPTbearing,415,0.101318359375,0,0,0,0,0,9.136268377304077,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,256,6,15,2.9.1+cu128,4.57.3
215,Alban nutrientKERNELbearing,3679,0.898193359375,0,0,0,0,0,88.98626136779785,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,257,6,15,2.9.1+cu128,4.57.3
216,In nutrient Kobbearing,1585,0.386962890625,0,0,0,0,0,35.892786264419556,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,258,6,15,2.9.1+cu128,4.57.3
217,Dalton nutrientOPTbearing,1476,0.3603515625,0,0,0,0,0,33.272871255874634,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,259,6,15,2.9.1+cu128,4.57.3
0,In interpretationOPTbearing,2656,0.6484375,0,0,0,0,0,62.13181710243225,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,260,6,15,2.9.1+cu128,4.57.3
1,InFriedOPTbearing,1070,0.26123046875,0,0,0,0,0,23.838727235794067,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,261,6,15,2.9.1+cu128,4.57.3
2,tonal nutrientOPTbearing,3048,0.744140625,0,0,0,0,0,72.26352548599243,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,262,6,15,2.9.1+cu128,4.57.3
3,In somethingOPTbearing,3303,0.806396484375,0,0,0,0,0,79.07204818725586,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,263,6,15,2.9.1+cu128,4.57.3
4,formula nutrientOPTbearing,9163,2.237060546875,0,1,0,0,0,274.77139616012573,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,264,6,15,2.9.1+cu128,4.57.3
5,In nutrient quadrantbearing,1380,0.3369140625,0,0,0,0,0,31.08306384086609,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,265,6,15,2.9.1+cu128,4.57.3
6,In nutrientContactbearing,2835,0.692138671875,0,0,0,0,0,66.82874417304993,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,266,6,15,2.9.1+cu128,4.57.3
7,regent nutrientOPTbearing,2129,0.519775390625,0,0,0,0,0,48.82642078399658,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,267,6,15,2.9.1+cu128,4.57.3
8,Lone nutrientOPTbearing,4414,1.07763671875,0,1,0,0,0,109.37477111816406,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,268,6,15,2.9.1+cu128,4.57.3
9,In nutrientOPT passer,433,0.105712890625,0,0,0,0,0,9.478482246398926,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,269,6,15,2.9.1+cu128,4.57.3
10,vibration nutrientOPTbearing,679,0.165771484375,0,0,0,0,0,14.977203130722046,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,270,6,15,2.9.1+cu128,4.57.3
11,In nutrient Querybearing,8342,2.03662109375,0,1,0,0,0,242.79592752456665,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,271,6,15,2.9.1+cu128,4.57.3
12,In nutrientOPT Nowadays,624,0.15234375,0,0,0,0,0,13.744465351104736,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,272,6,15,2.9.1+cu128,4.57.3
13,Race nutrientOPTbearing,1096,0.267578125,0,0,0,0,0,24.490900993347168,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,273,6,15,2.9.1+cu128,4.57.3
14,In nutrientindependentbearing,1601,0.390869140625,0,0,0,0,0,36.227537393569946,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,274,6,15,2.9.1+cu128,4.57.3
15,Conflict nutrientOPTbearing,10881,2.656494140625,0,1,0,0,0,347.6731233596802,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,275,6,15,2.9.1+cu128,4.57.3
16,In alluringOPTbearing,2916,0.7119140625,0,0,0,0,0,68.83739924430847,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,276,6,15,2.9.1+cu128,4.57.3
17,InacleOPTbearing,2568,0.626953125,0,0,0,0,0,60.236279249191284,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,277,6,15,2.9.1+cu128,4.57.3
18,In HOSTOPTbearing,3646,0.89013671875,0,0,0,0,0,88.14423322677612,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,278,6,15,2.9.1+cu128,4.57.3
19,In nutrient Sussexbearing,190,0.04638671875,0,0,0,0,0,4.1511852741241455,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,279,6,15,2.9.1+cu128,4.57.3
20,In nutrientOPT percolation,3143,0.767333984375,0,0,0,0,0,74.74802207946777,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,280,6,15,2.9.1+cu128,4.57.3
21,In perseveranceOPTbearing,438,0.10693359375,0,0,0,0,0,9.62350344657898,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,281,6,15,2.9.1+cu128,4.57.3
22,Mult nutrientOPTbearing,440,0.107421875,0,0,0,0,0,9.625613927841187,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,282,6,15,2.9.1+cu128,4.57.3
23,In WHEREOPTbearing,308,0.0751953125,0,0,0,0,0,6.783141374588013,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,283,6,15,2.9.1+cu128,4.57.3
24,In vOPTbearing,557,0.135986328125,0,0,0,0,0,12.293434858322144,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,284,6,15,2.9.1+cu128,4.57.3
25,In nutrientOPT greedy,3523,0.860107421875,0,0,0,0,0,85.45503401756287,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,285,6,15,2.9.1+cu128,4.57.3
26,darknessOrientationOPTchen,1546,0.37744140625,0,0,0,0,0,35.0677592754364,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,286,6,15,2.9.1+cu128,4.57.3
