instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
22,IntravisOPTbearing,2171,0.530029296875,0,0,0,0,0,49.62866258621216,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,500,14,15,2.9.1+cu128,4.57.3
23,In assetOPTbearing,4184,1.021484375,0,1,0,0,0,103.30564570426941,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,501,14,15,2.9.1+cu128,4.57.3
24,Highest nutrientOPTbearing,1255,0.306396484375,0,0,0,0,0,28.04352903366089,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,502,14,15,2.9.1+cu128,4.57.3
25,Sere nutrientOPTbearing,4187,1.022216796875,0,1,0,0,0,103.10159468650818,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,503,14,15,2.9.1+cu128,4.57.3
26,presence nutrientOPTbearing,10737,2.621337890625,0,1,0,0,0,339.1156952381134,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,504,14,15,2.9.1+cu128,4.57.3
27,filler nutrientOPT Legislative,179,0.043701171875,0,0,0,0,0,3.8480424880981445,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,505,14,15,2.9.1+cu128,4.57.3
28,IncheckedOPTbearing,10464,2.5546875,0,1,0,0,0,326.4314274787903,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,506,14,15,2.9.1+cu128,4.57.3
29,poster nutrientOPT routine,1062,0.25927734375,0,0,0,0,0,23.494997024536133,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,507,14,15,2.9.1+cu128,4.57.3
30,invade nutrientOPTbearing,852,0.2080078125,0,0,0,0,0,18.99949359893799,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,508,14,15,2.9.1+cu128,4.57.3
31,monstrous nutrientOPTbearing,971,0.237060546875,0,0,0,0,0,21.475137948989868,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,509,14,15,2.9.1+cu128,4.57.3
32,In nutrient vinybearing,1090,0.26611328125,0,0,0,0,0,24.15351891517639,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,510,14,15,2.9.1+cu128,4.57.3
33,In nutrientOPT advancing,4738,1.15673828125,0,1,0,0,0,118.65838050842285,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,511,14,15,2.9.1+cu128,4.57.3
34,In nutrient scoutingbearing,561,0.136962890625,0,0,0,0,0,12.208993673324585,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,512,14,15,2.9.1+cu128,4.57.3
35,Cheap nutrientOPTbearing,97,0.023681640625,0,0,0,0,0,2.089165210723877,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,513,14,15,2.9.1+cu128,4.57.3
36,Ground nutrientOPTbearing,4846,1.18310546875,0,1,0,0,0,121.79093337059021,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,514,14,15,2.9.1+cu128,4.57.3
37,In nutrientOPT treacher,758,0.18505859375,0,0,0,0,0,16.635884284973145,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,515,14,15,2.9.1+cu128,4.57.3
38,In nutrient exposedbearing,79,0.019287109375,0,0,0,0,0,1.6973967552185059,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,516,14,15,2.9.1+cu128,4.57.3
39,In nutrientHackbearing,1171,0.285888671875,0,0,0,0,0,26.01383399963379,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,517,14,15,2.9.1+cu128,4.57.3
54,InhemOPTbearing,191,0.046630859375,0,0,0,0,0,4.490308046340942,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,532,14,15,2.9.1+cu128,4.57.3
55,In nutrientOPT Sick,116,0.0283203125,0,0,0,0,0,2.5228495597839355,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,533,14,15,2.9.1+cu128,4.57.3
56,In nutrient Coalitionbearing,46,0.01123046875,0,0,0,0,0,0.9963283538818359,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,534,14,15,2.9.1+cu128,4.57.3
57,In BatonOPTbearing,8432,2.05859375,0,1,0,0,0,246.38246989250183,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,535,14,15,2.9.1+cu128,4.57.3
58,FormulaHourOPTbearing,2303,0.562255859375,0,0,0,0,0,53.301966428756714,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,536,14,15,2.9.1+cu128,4.57.3
59,In UnlimitedOPTbearing,1167,0.284912109375,0,0,0,0,0,26.087671995162964,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,537,14,15,2.9.1+cu128,4.57.3
60,In nutrient deletionbearing,56,0.013671875,0,0,0,0,0,1.2229523658752441,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,538,14,15,2.9.1+cu128,4.57.3
61,In continuumOPTbearing,4651,1.135498046875,0,1,0,0,0,116.51609373092651,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,539,14,15,2.9.1+cu128,4.57.3
62,In nutrientOPT forgot,1018,0.24853515625,0,0,0,0,0,22.744977951049805,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,540,14,15,2.9.1+cu128,4.57.3
63,In nutrientOPT Collaborative,26,0.00634765625,0,0,0,0,0,0.5647480487823486,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,541,14,15,2.9.1+cu128,4.57.3
64,compute audioOPTbearing,1744,0.42578125,0,0,0,0,0,39.65563631057739,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,542,14,15,2.9.1+cu128,4.57.3
65,InaddressOPTbearing,898,0.21923828125,0,0,0,0,0,19.876837968826294,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,543,14,15,2.9.1+cu128,4.57.3
66,In nutrient Chalkbearing,1222,0.29833984375,0,0,0,0,0,27.37106204032898,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,544,14,15,2.9.1+cu128,4.57.3
67,Damascus nutrientOPTbearing,138,0.03369140625,0,0,0,0,0,2.991483449935913,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,545,14,15,2.9.1+cu128,4.57.3
68,quod nutrientOPTbearing,479,0.116943359375,0,0,0,0,0,10.523040771484375,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,546,14,15,2.9.1+cu128,4.57.3
69,In nutrientMorbearing,338,0.08251953125,0,0,0,0,0,7.367523431777954,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,547,14,15,2.9.1+cu128,4.57.3
70,In nutrientSpeakerbearing,539,0.131591796875,0,0,0,0,0,11.911242961883545,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,548,14,15,2.9.1+cu128,4.57.3
71,InsetUpOPTbearing,1495,0.364990234375,0,0,0,0,0,33.78741145133972,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,549,14,15,2.9.1+cu128,4.57.3
72,In spinningOPTbearing,1712,0.41796875,0,0,0,0,0,39.00834512710571,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,550,14,15,2.9.1+cu128,4.57.3
73,In RunnableOPTbearing,641,0.156494140625,0,0,0,0,0,14.171273946762085,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,551,14,15,2.9.1+cu128,4.57.3
74,sudden nutrientOPTbearing,694,0.16943359375,0,0,0,0,0,15.378839015960693,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,552,14,15,2.9.1+cu128,4.57.3
75,Symbol nutrientOPTbearing,494,0.12060546875,0,0,0,0,0,10.90080189704895,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,553,14,15,2.9.1+cu128,4.57.3
76,In nutrientOPT Belgian,493,0.120361328125,0,0,0,0,0,10.808714389801025,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,554,14,15,2.9.1+cu128,4.57.3
77,In nutrientsobbearing,1920,0.46875,0,0,0,0,0,44.59956884384155,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,555,14,15,2.9.1+cu128,4.57.3
78,Vill nutrientOPTderive,14285,3.487548828125,0,1,0,0,0,515.6517798900604,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,556,14,15,2.9.1+cu128,4.57.3
79,In nutriententrybearing,1458,0.35595703125,0,0,0,0,0,32.90319323539734,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,557,14,15,2.9.1+cu128,4.57.3
80,InyrOPTbearing,474,0.11572265625,0,0,0,0,0,10.428638458251953,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,558,14,15,2.9.1+cu128,4.57.3
81,In LaTeXOPTbearing,111,0.027099609375,0,0,0,0,0,2.412020444869995,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,559,14,15,2.9.1+cu128,4.57.3
82,In nutrientInterestedbearing,26,0.00634765625,0,0,0,0,0,0.5738353729248047,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,560,14,15,2.9.1+cu128,4.57.3
83,In nutrientOPT anime,5358,1.30810546875,0,1,0,0,0,137.55041098594666,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,561,14,15,2.9.1+cu128,4.57.3
84,rushed nutrientOPTbearing,6061,1.479736328125,0,1,0,0,0,165.36979794502258,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,562,14,15,2.9.1+cu128,4.57.3
85,InairyOPTbearing,559,0.136474609375,0,0,0,0,0,12.601318120956421,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,563,14,15,2.9.1+cu128,4.57.3
86,stellar nutrientancientbearing,5212,1.2724609375,0,1,0,0,0,134.29404711723328,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,564,14,15,2.9.1+cu128,4.57.3
87,In nutrientOPTselling,40,0.009765625,0,0,0,0,0,0.8892498016357422,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,565,14,15,2.9.1+cu128,4.57.3
