instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
150,In nutrientOPT quietly,1013,0.247314453125,0,0,0,0,0,22.53410506248474,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,410,10,15,2.9.1+cu128,4.57.3
151,label nutrientOPTbearing,4431,1.081787109375,0,1,0,0,0,109.85410237312317,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,411,10,15,2.9.1+cu128,4.57.3
152,In MechanicalOPTbearing,814,0.19873046875,0,0,0,0,0,18.013344287872314,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,412,10,15,2.9.1+cu128,4.57.3
153,In underlineOPTbearing,606,0.14794921875,0,0,0,0,0,13.308516263961792,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,413,10,15,2.9.1+cu128,4.57.3
154,InWeeklyOPTbearing,1826,0.44580078125,0,0,0,0,0,41.61469650268555,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,414,10,15,2.9.1+cu128,4.57.3
155,Literature nutrientOPTbearing,2336,0.5703125,0,0,0,0,0,54.099997997283936,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,415,10,15,2.9.1+cu128,4.57.3
156,InSiblingOPTgil,602,0.14697265625,0,0,0,0,0,13.242698669433594,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,416,10,15,2.9.1+cu128,4.57.3
157,InTrimOPTbearing,4435,1.082763671875,0,1,0,0,0,109.67950391769409,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,417,10,15,2.9.1+cu128,4.57.3
158,turbulent nutrientOPTbearing,4544,1.109375,0,1,0,0,0,113.19091773033142,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,418,10,15,2.9.1+cu128,4.57.3
159,InMonitorOPTbearing,4328,1.056640625,0,1,0,0,0,106.6351797580719,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,419,10,15,2.9.1+cu128,4.57.3
160,In DIPOPTbearing,799,0.195068359375,0,0,0,0,0,17.647995471954346,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,420,10,15,2.9.1+cu128,4.57.3
161,InRADOPTbearing,436,0.1064453125,0,0,0,0,0,9.53424859046936,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,421,10,15,2.9.1+cu128,4.57.3
162,InPinkOPTbearing,1730,0.42236328125,0,0,0,0,0,39.22378063201904,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,422,10,15,2.9.1+cu128,4.57.3
163,IncaratOPTbearing,4915,1.199951171875,0,1,0,0,0,124.31811904907227,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,423,10,15,2.9.1+cu128,4.57.3
164,In nutrientOPT clarify,3958,0.96630859375,0,0,0,0,0,96.75508642196655,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,424,10,15,2.9.1+cu128,4.57.3
165,B nutrientOPTbearing,4700,1.1474609375,0,1,0,0,0,118.1665997505188,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,425,10,15,2.9.1+cu128,4.57.3
166,In repetitionOPTbearing,506,0.12353515625,0,0,0,0,0,11.10982894897461,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,426,10,15,2.9.1+cu128,4.57.3
