instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
76,score nutrientOPTbearing,489,0.119384765625,0,0,0,0,0,10.73192024230957,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,118,2,15,2.9.1+cu128,4.57.3
77,strained nutrientOPTbearing,6557,1.600830078125,0,1,0,0,0,181.4519112110138,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,119,2,15,2.9.1+cu128,4.57.3
78,In nutrientOPT managerial,3403,0.830810546875,0,0,0,0,0,82.04004311561584,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,120,2,15,2.9.1+cu128,4.57.3
79,InSemiOPTbearing,240,0.05859375,0,0,0,0,0,5.233723402023315,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,121,2,15,2.9.1+cu128,4.57.3
80,In nutrientweeklybearing,11579,2.826904296875,0,1,0,0,0,381.6126630306244,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,122,2,15,2.9.1+cu128,4.57.3
81,In asterOPTbearing,150,0.03662109375,0,0,0,0,0,3.2666125297546387,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,123,2,15,2.9.1+cu128,4.57.3
82,In nutrientOPT Meeting,615,0.150146484375,0,0,0,0,0,13.623092889785767,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,124,2,15,2.9.1+cu128,4.57.3
83,InPOLOPT carbon,396,0.0966796875,0,0,0,0,0,8.62848162651062,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,125,2,15,2.9.1+cu128,4.57.3
84,In nutrientOPTAlgorithm,402,0.09814453125,0,0,0,0,0,9.009392499923706,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,126,2,15,2.9.1+cu128,4.57.3
85,In wanderingOPTbearing,861,0.210205078125,0,0,0,0,0,19.56154155731201,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,127,2,15,2.9.1+cu128,4.57.3
86,In nutrientOPT Ratio,3005,0.733642578125,0,0,0,0,0,71.49310255050659,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,128,2,15,2.9.1+cu128,4.57.3
87,In nutrientOPT customer,639,0.156005859375,0,0,0,0,0,14.265920400619507,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,129,2,15,2.9.1+cu128,4.57.3
88,glowingattributeOPTbearing,3,0.000732421875,0,0,0,0,0,0.07821822166442871,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,130,2,15,2.9.1+cu128,4.57.3
89,In nutrientOPTclustering,451,0.110107421875,0,0,0,0,0,9.96895694732666,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,131,2,15,2.9.1+cu128,4.57.3
90,In nutrientOPT Geoff,3339,0.815185546875,0,0,0,0,0,83.53776788711548,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,132,2,15,2.9.1+cu128,4.57.3
91,In LancasterOPTbearing,264,0.064453125,0,0,0,0,0,5.78589129447937,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,133,2,15,2.9.1+cu128,4.57.3
92,In nutrient Conditionerbearing,651,0.158935546875,0,0,0,0,0,14.4490065574646,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,134,2,15,2.9.1+cu128,4.57.3
93,In GanOPTbearing,553,0.135009765625,0,0,0,0,0,12.363867044448853,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,135,2,15,2.9.1+cu128,4.57.3
94,centroid nutrientOPTbearing,108,0.0263671875,0,0,0,0,0,2.360053777694702,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,136,2,15,2.9.1+cu128,4.57.3
95,In FinlandOPTbearing,5194,1.26806640625,0,1,0,0,0,133.443106174469,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,137,2,15,2.9.1+cu128,4.57.3
96,VERIFY nutrientOPTbearing,145,0.035400390625,0,0,0,0,0,3.5249011516571045,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,138,2,15,2.9.1+cu128,4.57.3
97,In disconcertOPTbearing,3217,0.785400390625,0,0,0,0,0,76.88797950744629,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,139,2,15,2.9.1+cu128,4.57.3
98,In feminineOPTbearing,193,0.047119140625,0,0,0,0,0,4.327295541763306,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,140,2,15,2.9.1+cu128,4.57.3
99,In nutrientOPT especially,520,0.126953125,0,0,0,0,0,11.604759454727173,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,141,2,15,2.9.1+cu128,4.57.3
100,In nutrient Quietbearing,1638,0.39990234375,0,0,0,0,0,37.29411339759827,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,142,2,15,2.9.1+cu128,4.57.3
101,In afternoonOPTbearing,566,0.13818359375,0,0,0,0,0,12.494521141052246,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,143,2,15,2.9.1+cu128,4.57.3
102,In nutrient frightfulbearing,157,0.038330078125,0,0,0,0,0,3.405381441116333,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,144,2,15,2.9.1+cu128,4.57.3
103,In regularizationOPTbearing,947,0.231201171875,0,0,0,0,0,21.009092092514038,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,145,2,15,2.9.1+cu128,4.57.3
104,buildup nutrientOPTbearing,6070,1.48193359375,0,1,0,0,0,161.69380640983582,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,146,2,15,2.9.1+cu128,4.57.3
