instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
10,In nutrient attach truncation,1718,0.41943359375,0,0,0,0,0,39.03484773635864,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,52,0,15,2.9.1+cu128,4.57.3
11,In mankindHalrestrict,11181,2.729736328125,0,1,0,0,0,361.2464213371277,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,53,0,15,2.9.1+cu128,4.57.3
12,In unlocking attachbearing,1009,0.246337890625,0,0,0,0,0,22.540613651275635,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,54,0,15,2.9.1+cu128,4.57.3
13,In nutrientHal truncation,551,0.134521484375,0,0,0,0,0,12.11290192604065,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,55,0,15,2.9.1+cu128,4.57.3
14,In fully attachbearing,94,0.02294921875,0,0,0,0,0,2.034346103668213,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,56,0,15,2.9.1+cu128,4.57.3
15,conjecture nutrient attach truncation,3341,0.815673828125,0,0,0,0,0,79.965092420578,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,57,0,15,2.9.1+cu128,4.57.3
16,instrumental nutrient attachbearing,3887,0.948974609375,0,0,0,0,0,94.71569395065308,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,58,0,15,2.9.1+cu128,4.57.3
17,conjecture nutrient attachbearing,14682,3.58447265625,0,1,0,0,0,535.2090337276459,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,59,0,15,2.9.1+cu128,4.57.3
18,In cessationrewritebearing,538,0.13134765625,0,0,0,0,0,11.847371339797974,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,60,0,15,2.9.1+cu128,4.57.3
19,ared nutrient attachbearing,10848,2.6484375,0,1,0,0,0,348.4399461746216,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,61,0,15,2.9.1+cu128,4.57.3
20,In sectoptionbearing,4319,1.054443359375,0,1,0,0,0,107.07148671150208,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,62,0,15,2.9.1+cu128,4.57.3
21,In nutrientrewritebearing,4999,1.220458984375,0,1,0,0,0,127.61633086204529,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,63,0,15,2.9.1+cu128,4.57.3
22,pivotprocedure attachbearing,3562,0.86962890625,0,0,0,0,0,86.03393840789795,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,64,0,15,2.9.1+cu128,4.57.3
23,In nutrient Rudolfbearing,247,0.060302734375,0,0,0,0,0,5.451042413711548,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,65,0,15,2.9.1+cu128,4.57.3
24,In nutrientoptionbearing,4721,1.152587890625,0,1,0,0,0,119.3647952079773,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,66,0,15,2.9.1+cu128,4.57.3
25,In Oral attachbearing,1077,0.262939453125,0,0,0,0,0,24.25279998779297,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,67,0,15,2.9.1+cu128,4.57.3
26,In Oral attach flicker,406,0.09912109375,0,0,0,0,0,8.914437770843506,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,68,0,15,2.9.1+cu128,4.57.3
27,In Oraloptionbearing,232,0.056640625,0,0,0,0,0,5.058242559432983,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,69,0,15,2.9.1+cu128,4.57.3
28,availability Oral attachbearing,3285,0.802001953125,0,0,0,0,0,78.58243870735168,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,70,0,15,2.9.1+cu128,4.57.3
29,In nutrientstarterbearing,567,0.138427734375,0,0,0,0,0,12.499563694000244,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,71,0,15,2.9.1+cu128,4.57.3
30,In sizeable attachbearing,1357,0.331298828125,0,0,0,0,0,31.005099296569824,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,72,0,15,2.9.1+cu128,4.57.3
31,solen nutrientstarterbearing,2012,0.4912109375,0,0,0,0,0,46.357633113861084,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,73,0,15,2.9.1+cu128,4.57.3
32,In nutrient poorlybearing,7813,1.907470703125,0,1,0,0,0,223.31855940818787,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,74,0,15,2.9.1+cu128,4.57.3
33,De nutrient attachbearing,261,0.063720703125,0,0,0,0,0,5.70602822303772,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,75,0,15,2.9.1+cu128,4.57.3
34,In nutrient usuallybearing,98,0.02392578125,0,0,0,0,0,2.1184492111206055,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,76,0,15,2.9.1+cu128,4.57.3
